id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
HND_ERCE13-192019,"Total, lectura",HND_ERCE13-19,ERCE 2019,2019,1.011539101600647,5,5,5,"Total, lectura",3,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Hogares baja calificación, lectura",HND_ERCE13-19,ERCE 2019,2019,1.014606833457947,6,6,6,"Calificación, lectura",4,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Hogares media calificación, lectura",HND_ERCE13-19,ERCE 2019,2019,1.013756394386292,7,7,7,"Calificación, lectura",4,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Hogares alta calificación, lectura",HND_ERCE13-19,ERCE 2019,2019,1.003821015357971,8,8,8,"Calificación, lectura",4,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Total, ciencia",HND_ERCE13-19,ERCE 2019,2019,1.00014066696167,9,9,9,"Total, ciencia",5,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Hogares baja calificación, ciencia",HND_ERCE13-19,ERCE 2019,2019,1.000586867332458,10,10,10,"Calificación, ciencia",6,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Hogares media calificación, ciencia",HND_ERCE13-19,ERCE 2019,2019,1.000068306922913,11,11,11,"Calificación, ciencia",6,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
HND_ERCE13-192019,"Hogares alta calificación, ciencia",HND_ERCE13-19,ERCE 2019,2019,.9925591945648193,12,12,12,"Calificación, ciencia",6,Honduras,Honduras (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132006,"Total, matemática",MEX_ERCE06-13,(S)ERCE 2006,2006,1.011792659759521,1,1,1,"Total, matemática",1,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132006,"Total, lectura",MEX_ERCE06-13,(S)ERCE 2006,2006,1.025428771972656,5,5,5,"Total, lectura",3,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Total, matemática",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9868738055229187,1,1,1,"Total, matemática",1,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares baja calificación, matemática",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9842222929000854,2,2,2,"Calificación, matemática",2,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares media calificación, matemática",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9942119121551514,3,3,3,"Calificación, matemática",2,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares alta calificación, matemática",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9797977805137634,4,4,4,"Calificación, matemática",2,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Total, lectura",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.011006593704224,5,5,5,"Total, lectura",3,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares baja calificación, lectura",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.003565788269043,6,6,6,"Calificación, lectura",4,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares media calificación, lectura",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.033998131752014,7,7,7,"Calificación, lectura",4,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares alta calificación, lectura",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9966265559196472,8,8,8,"Calificación, lectura",4,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Total, ciencia",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.003705024719238,9,9,9,"Total, ciencia",5,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares baja calificación, ciencia",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.010552406311035,10,10,10,"Calificación, ciencia",6,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares media calificación, ciencia",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9984205961227417,11,11,11,"Calificación, ciencia",6,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE06-132013,"Hogares alta calificación, ciencia",MEX_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.984827995300293,12,12,12,"Calificación, ciencia",6,México,México (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Total, matemática",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.982394278049469,1,1,1,"Total, matemática",1,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares baja calificación, matemática",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9887835383415222,2,2,2,"Calificación, matemática",2,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares media calificación, matemática",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9819859266281128,3,3,3,"Calificación, matemática",2,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares alta calificación, matemática",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9724910259246826,4,4,4,"Calificación, matemática",2,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Total, lectura",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.013782620429993,5,5,5,"Total, lectura",3,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares baja calificación, lectura",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.019277572631836,6,6,6,"Calificación, lectura",4,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares media calificación, lectura",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.01533842086792,7,7,7,"Calificación, lectura",4,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares alta calificación, lectura",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9983142018318176,8,8,8,"Calificación, lectura",4,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Total, ciencia",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9992538690567017,9,9,9,"Total, ciencia",5,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares baja calificación, ciencia",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,1.007029414176941,10,10,10,"Calificación, ciencia",6,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares media calificación, ciencia",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9951865077018738,11,11,11,"Calificación, ciencia",6,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192013,"Hogares alta calificación, ciencia",MEX_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,.9832433462142944,12,12,12,"Calificación, ciencia",6,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Total, matemática",MEX_ERCE13-19,ERCE 2019,2019,1.003275632858276,1,1,1,"Total, matemática",1,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares baja calificación, matemática",MEX_ERCE13-19,ERCE 2019,2019,1.00657331943512,2,2,2,"Calificación, matemática",2,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares media calificación, matemática",MEX_ERCE13-19,ERCE 2019,2019,1.00385320186615,3,3,3,"Calificación, matemática",2,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares alta calificación, matemática",MEX_ERCE13-19,ERCE 2019,2019,.9987072348594666,4,4,4,"Calificación, matemática",2,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Total, lectura",MEX_ERCE13-19,ERCE 2019,2019,1.024090170860291,5,5,5,"Total, lectura",3,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares baja calificación, lectura",MEX_ERCE13-19,ERCE 2019,2019,1.022067666053772,6,6,6,"Calificación, lectura",4,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares media calificación, lectura",MEX_ERCE13-19,ERCE 2019,2019,1.028781771659851,7,7,7,"Calificación, lectura",4,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares alta calificación, lectura",MEX_ERCE13-19,ERCE 2019,2019,1.021586179733276,8,8,8,"Calificación, lectura",4,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Total, ciencia",MEX_ERCE13-19,ERCE 2019,2019,1.015177726745605,9,9,9,"Total, ciencia",5,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares baja calificación, ciencia",MEX_ERCE13-19,ERCE 2019,2019,1.019636750221252,10,10,10,"Calificación, ciencia",6,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares media calificación, ciencia",MEX_ERCE13-19,ERCE 2019,2019,1.015991926193237,11,11,11,"Calificación, ciencia",6,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX_ERCE13-192019,"Hogares alta calificación, ciencia",MEX_ERCE13-19,ERCE 2019,2019,1.003917098045349,12,12,12,"Calificación, ciencia",6,México,México (ERCE13-19),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Total, matemática",NIC_ERCE06-13,(S)ERCE 2006,2006,.978085458278656,1,1,1,"Total, matemática",1,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Hogares baja calificación, matemática",NIC_ERCE06-13,(S)ERCE 2006,2006,.9780922532081604,2,2,2,"Calificación, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Hogares media calificación, matemática",NIC_ERCE06-13,(S)ERCE 2006,2006,.9709905385971069,3,3,3,"Calificación, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Hogares alta calificación, matemática",NIC_ERCE06-13,(S)ERCE 2006,2006,1.001206040382385,4,4,4,"Calificación, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Total, lectura",NIC_ERCE06-13,(S)ERCE 2006,2006,.9987016916275024,5,5,5,"Total, lectura",3,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Hogares baja calificación, lectura",NIC_ERCE06-13,(S)ERCE 2006,2006,.9979335069656372,6,6,6,"Calificación, lectura",4,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Hogares media calificación, lectura",NIC_ERCE06-13,(S)ERCE 2006,2006,1.001215934753418,7,7,7,"Calificación, lectura",4,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132006,"Hogares alta calificación, lectura",NIC_ERCE06-13,(S)ERCE 2006,2006,1.005231380462646,8,8,8,"Calificación, lectura",4,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Total, matemática",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9831587672233582,1,1,1,"Total, matemática",1,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hogares baja calificación, matemática",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9693682193756104,2,2,2,"Calificación, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hogares media calificación, matemática",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9932205677032471,3,3,3,"Calificación, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hogares alta calificación, matemática",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,.9942498207092285,4,4,4,"Calificación, matemática",2,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Total, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.026535272598267,5,5,5,"Total, lectura",3,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hogares baja calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.002545833587646,6,6,6,"Calificación, lectura",4,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC_ERCE06-132013,"Hogares media calificación, lectura",NIC_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,1.045055747032166,7,7,7,"Calificación, lectura",4,Nicaragua,Nicaragua (ERCE06-13),Ratio de puntajes en pruebas estandarizadas para alumnos de sexto grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
