id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
NIC2006,"Total, matemática",NIC,(S)ERCE,2006,.9735504388809204,1,1,1,"Total, matemática",1,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Hogares baja calificación, matemática",NIC,(S)ERCE,2006,.973518431186676,2,2,2,"Calificación, matemática",2,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Hogares media calificación, matemática",NIC,(S)ERCE,2006,.974532425403595,3,3,3,"Calificación, matemática",2,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Hogares alta calificación, matemática",NIC,(S)ERCE,2006,.9777339696884155,4,4,4,"Calificación, matemática",2,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Total, lectura",NIC,(S)ERCE,2006,1.00375771522522,5,5,5,"Total, lectura",3,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Hogares baja calificación, lectura",NIC,(S)ERCE,2006,.9982285499572754,6,6,6,"Calificación, lectura",4,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Hogares media calificación, lectura",NIC,(S)ERCE,2006,.9942423105239868,7,7,7,"Calificación, lectura",4,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2006,"Hogares alta calificación, lectura",NIC,(S)ERCE,2006,1.02443253993988,8,8,8,"Calificación, lectura",4,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Total, matemática",NIC,(T)ERCE,2013,.9838716983795166,1,1,1,"Total, matemática",1,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Hogares baja calificación, matemática",NIC,(T)ERCE,2013,.986886739730835,2,2,2,"Calificación, matemática",2,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Hogares media calificación, matemática",NIC,(T)ERCE,2013,1.001562595367432,3,3,3,"Calificación, matemática",2,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Hogares alta calificación, matemática",NIC,(T)ERCE,2013,.965427577495575,4,4,4,"Calificación, matemática",2,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Total, lectura",NIC,(T)ERCE,2013,1.001848697662354,5,5,5,"Total, lectura",3,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Hogares baja calificación, lectura",NIC,(T)ERCE,2013,.9992093443870544,6,6,6,"Calificación, lectura",4,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Hogares media calificación, lectura",NIC,(T)ERCE,2013,1.017941832542419,7,7,7,"Calificación, lectura",4,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
NIC2013,"Hogares alta calificación, lectura",NIC,(T)ERCE,2013,1.011642098426819,8,8,8,"Calificación, lectura",4,Nicaragua,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Total, matemática",PAN,(S)ERCE,2006,1.011990904808044,1,1,1,"Total, matemática",1,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Hogares baja calificación, matemática",PAN,(S)ERCE,2006,1.004480004310608,2,2,2,"Calificación, matemática",2,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Hogares media calificación, matemática",PAN,(S)ERCE,2006,1.010700464248657,3,3,3,"Calificación, matemática",2,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Hogares alta calificación, matemática",PAN,(S)ERCE,2006,1.02273964881897,4,4,4,"Calificación, matemática",2,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Total, lectura",PAN,(S)ERCE,2006,1.032436966896057,5,5,5,"Total, lectura",3,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Hogares baja calificación, lectura",PAN,(S)ERCE,2006,1.011921167373657,6,6,6,"Calificación, lectura",4,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Hogares media calificación, lectura",PAN,(S)ERCE,2006,1.048555016517639,7,7,7,"Calificación, lectura",4,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2006,"Hogares alta calificación, lectura",PAN,(S)ERCE,2006,1.056660890579224,8,8,8,"Calificación, lectura",4,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Total, matemática",PAN,(T)ERCE,2013,1.013971209526062,1,1,1,"Total, matemática",1,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Hogares baja calificación, matemática",PAN,(T)ERCE,2013,.9999034404754639,2,2,2,"Calificación, matemática",2,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Hogares media calificación, matemática",PAN,(T)ERCE,2013,1.027020692825317,3,3,3,"Calificación, matemática",2,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Hogares alta calificación, matemática",PAN,(T)ERCE,2013,1.000668168067932,4,4,4,"Calificación, matemática",2,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Total, lectura",PAN,(T)ERCE,2013,1.016756057739258,5,5,5,"Total, lectura",3,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Hogares baja calificación, lectura",PAN,(T)ERCE,2013,1.022313356399536,6,6,6,"Calificación, lectura",4,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Hogares media calificación, lectura",PAN,(T)ERCE,2013,1.013908982276917,7,7,7,"Calificación, lectura",4,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PAN2013,"Hogares alta calificación, lectura",PAN,(T)ERCE,2013,1.0271155834198,8,8,8,"Calificación, lectura",4,Panamá,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Total, matemática",PRY,(S)ERCE,2006,1.004761099815369,1,1,1,"Total, matemática",1,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Hogares baja calificación, matemática",PRY,(S)ERCE,2006,.9907269477844238,2,2,2,"Calificación, matemática",2,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Hogares media calificación, matemática",PRY,(S)ERCE,2006,1.007613658905029,3,3,3,"Calificación, matemática",2,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Hogares alta calificación, matemática",PRY,(S)ERCE,2006,1.021462917327881,4,4,4,"Calificación, matemática",2,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Total, lectura",PRY,(S)ERCE,2006,1.033869862556458,5,5,5,"Total, lectura",3,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Hogares baja calificación, lectura",PRY,(S)ERCE,2006,1.02549135684967,6,6,6,"Calificación, lectura",4,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Hogares media calificación, lectura",PRY,(S)ERCE,2006,1.04393994808197,7,7,7,"Calificación, lectura",4,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2006,"Hogares alta calificación, lectura",PRY,(S)ERCE,2006,1.048170685768127,8,8,8,"Calificación, lectura",4,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Total, matemática",PRY,(T)ERCE,2013,.9917645454406738,1,1,1,"Total, matemática",1,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Hogares baja calificación, matemática",PRY,(T)ERCE,2013,.9767615795135498,2,2,2,"Calificación, matemática",2,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Hogares media calificación, matemática",PRY,(T)ERCE,2013,.9905126690864563,3,3,3,"Calificación, matemática",2,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Hogares alta calificación, matemática",PRY,(T)ERCE,2013,1.005198121070862,4,4,4,"Calificación, matemática",2,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Total, lectura",PRY,(T)ERCE,2013,1.023654818534851,5,5,5,"Total, lectura",3,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Hogares baja calificación, lectura",PRY,(T)ERCE,2013,1.027477979660034,6,6,6,"Calificación, lectura",4,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Hogares media calificación, lectura",PRY,(T)ERCE,2013,1.018101334571838,7,7,7,"Calificación, lectura",4,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY2013,"Hogares alta calificación, lectura",PRY,(T)ERCE,2013,1.026650786399841,8,8,8,"Calificación, lectura",4,Paraguay,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Total, matemática",PER,(S)ERCE,2006,.9808085560798645,1,1,1,"Total, matemática",1,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Hogares baja calificación, matemática",PER,(S)ERCE,2006,.9911072254180908,2,2,2,"Calificación, matemática",2,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Hogares media calificación, matemática",PER,(S)ERCE,2006,.9683592915534973,3,3,3,"Calificación, matemática",2,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Hogares alta calificación, matemática",PER,(S)ERCE,2006,.9724646210670471,4,4,4,"Calificación, matemática",2,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Total, lectura",PER,(S)ERCE,2006,1.001611709594727,5,5,5,"Total, lectura",3,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Hogares baja calificación, lectura",PER,(S)ERCE,2006,1.002049684524536,6,6,6,"Calificación, lectura",4,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Hogares media calificación, lectura",PER,(S)ERCE,2006,1.00643002986908,7,7,7,"Calificación, lectura",4,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2006,"Hogares alta calificación, lectura",PER,(S)ERCE,2006,.9839189648628235,8,8,8,"Calificación, lectura",4,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Total, matemática",PER,(T)ERCE,2013,.9848372340202332,1,1,1,"Total, matemática",1,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Hogares baja calificación, matemática",PER,(T)ERCE,2013,.9872663617134094,2,2,2,"Calificación, matemática",2,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Hogares media calificación, matemática",PER,(T)ERCE,2013,.9777350425720215,3,3,3,"Calificación, matemática",2,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Hogares alta calificación, matemática",PER,(T)ERCE,2013,.9936285614967346,4,4,4,"Calificación, matemática",2,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Total, lectura",PER,(T)ERCE,2013,1.000942587852478,5,5,5,"Total, lectura",3,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Hogares baja calificación, lectura",PER,(T)ERCE,2013,.9916574954986572,6,6,6,"Calificación, lectura",4,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Hogares media calificación, lectura",PER,(T)ERCE,2013,.9982798099517822,7,7,7,"Calificación, lectura",4,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PER2013,"Hogares alta calificación, lectura",PER,(T)ERCE,2013,1.007143974304199,8,8,8,"Calificación, lectura",4,Perú,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Total, matemática",DOM,(S)ERCE,2006,1.031901478767395,1,1,1,"Total, matemática",1,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Hogares baja calificación, matemática",DOM,(S)ERCE,2006,1.028445482254028,2,2,2,"Calificación, matemática",2,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Hogares media calificación, matemática",DOM,(S)ERCE,2006,1.029387712478638,3,3,3,"Calificación, matemática",2,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Hogares alta calificación, matemática",DOM,(S)ERCE,2006,1.028927803039551,4,4,4,"Calificación, matemática",2,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Total, lectura",DOM,(S)ERCE,2006,1.03308367729187,5,5,5,"Total, lectura",3,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Hogares baja calificación, lectura",DOM,(S)ERCE,2006,1.026412606239319,6,6,6,"Calificación, lectura",4,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Hogares media calificación, lectura",DOM,(S)ERCE,2006,1.047510027885437,7,7,7,"Calificación, lectura",4,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2006,"Hogares alta calificación, lectura",DOM,(S)ERCE,2006,1.033955097198486,8,8,8,"Calificación, lectura",4,República Dominicana,Ratio de puntajes en pruebas estandarizadas para alumnos de tercer grado,Ratio de puntajes en pruebas estandarizadas entre niñas y niños de tercer grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
